name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
心动讯号,1319.7万,1319.7万次播放,13.7万,9.2,1811人评,2020年2月1日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/7c3e31785bb61156bd218136159e4eb1c8ce6bae.jpg,6,570
说的就是你 第一季,1288.8万,1288.8万次播放,13.7万,9.6,1160人评,2014年7月6日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/9e4114bf9b18ba6d637179c5e352c6351106ab25.jpg,,253
请和废柴的我谈恋爱,1278万,1278万次播放,31万,9.5,3019人评,2016年1月12日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/bf7c8d430a4afb2d12245f97fdda05b93d1e32bd.jpg,9,963
人生删除事务所,1234.2万,1234.2万次播放,12.6万,9.8,6816人评,2018年7月27日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/4f1dbec9d0a1913506754e6950d48f7bd654be1c.jpg,13,1576
九号秘事 第二季,1228.7万,1228.7万次播放,12.1万,9.6,1309人评,2015年3月26日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/53ffd441996fc0c14d14479aeb3d1dcc9d0695d8.jpg,4,264
海棠依旧,1213.2万,1213.2万次播放,8.6万,9.9,4075人评,2016年7月4日开播,"已完结, 全41集",http://i0.hdslb.com/bfs/bangumi/c4c31e943387b02976ae53eaca7e9507ac40b617.jpg,1,1228
火力少年王,1207.6万,1207.6万次播放,31.5万,9.7,1493人评,2006年5月1日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/21fc8d2b2c3cce1769916e51b296461a3da0df36.jpg,1,458
老友记  第六季,1195.8万,1195万次播放,2.6万,,,敬请期待,"已完结, 全25集",http://i0.hdslb.com/bfs/bangumi/image/9b583f51935cf08326a4772ea3e79145e21c0848.png,,
开封府,1190.6万,1190.6万次播放,56.7万,8.8,1895人评,2018年7月17日开播,"已完结, 全54集",http://i0.hdslb.com/bfs/bangumi/fd5e115773a746e209cf139819faf26617ac25db.jpg,22,925
白色巨塔,1162.3万,1162.3万次播放,25.6万,9.9,8500人评,2003年10月9日开播,"已完结, 全21集",http://i0.hdslb.com/bfs/bangumi/image/b70a6a12cdab2bcb9f81677446ebf52f367ca7bd.jpg,73,2092
怪事屋 第三季,1129.6万,1129.5万次播放,3.6万,9.3,2975人评,2020年8月19日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/b1142f192217f93adf8a319a0d5a377796d3a1b9.png,5,860
飞哥大英雄,1121.2万,1121.2万次播放,6.5万,9.3,165人评,2013年12月12日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/image/2cc36b3339449acb47bafbba9c9d58c178118ebb.png,,63
快乐星球 第一部,1110.8万,1110.8万次播放,35.2万,9.6,1516人评,2004年8月4日开播,"已完结, 全52集",http://i0.hdslb.com/bfs/bangumi/d33db8864e18d3169046cbbe8431554c2331dcc1.jpg,2,516
燃烧,1078.3万,1078.3万次播放,13.1万,8.5,2644人评,2020年5月28日开播,"已完结, 全51集",http://i0.hdslb.com/bfs/bangumi/image/23db196dbbfa652a9acd4d3d1aa966b2a80dd534.jpg,18,1105
双姝 第四季,1075.7万,1075.6万次播放,1.8万,5.6,367人评,2022年2月27日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/image/de5ad335f17e5f0c14e25d2cde489c3087a9fa1a.png,,197
说的就是你 第三季,1073.4万,1073.4万次播放,11.8万,9.9,14257人评,2020年4月16日开播,"已完结, 全9集",http://i0.hdslb.com/bfs/bangumi/image/c6b4b3e1f1f26401c2e1a602bd4fa869bf9e8de3.jpg,37,5363
降服魔女的手段,1071.8万,1071.8万次播放,11.2万,9.0,541人评,2019年1月16日开播,"已完结, 全18集",http://i0.hdslb.com/bfs/bangumi/0d115bee6fbe7d03d82e8a286e4d02dbadd047a2.jpg,5,196
龙樱,1065.8万,1065.8万次播放,11.8万,9.9,4279人评,2005年7月8日开播,"已完结, 全11集",http://i0.hdslb.com/bfs/bangumi/image/4d72e78d4374d7969de2a73d13ee100edb9f576e.png,9,948
六神无主,1049.8万,1049.7万次播放,9217,8.6,403人评,2021年10月25日开播,"已完结, 全15集",http://i0.hdslb.com/bfs/bangumi/image/d4e3e965ce95d3ea21d73fe8d84594f75770f46a.png,1,143
我爱男保姆,1049.5万,1049.5万次播放,37.4万,9.5,1031人评,2015年11月4日开播,"已完结, 全35集",http://i0.hdslb.com/bfs/bangumi/c121ebff74c77a9a6587734989f7041edbfd662e.jpg,9,316
我可能不会爱你,1021万,1021万次播放,7.4万,8.6,625人评,2019年7月15日开播,"已完结, 全16集",http://i0.hdslb.com/bfs/bangumi/a365e9436b1413d05a0f3f29f14a04031f378bd0.jpg,4,265
双姝 第二季,1015.6万,1015.6万次播放,13.3万,9.7,2060人评,2019年4月7日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/622600913cdede2c3b5bde4bc21ac8f51910a045.jpg,7,463
约会专家,1013.2万,1013.1万次播放,33.6万,9.7,1396人评,2014年8月5日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/2c51f291a9fc4a01c180ba325ec25577e22e6a2f.jpg,6,430
东京男子图鉴,1009.4万,1009.4万次播放,6.9万,9.6,3088人评,2019年12月24日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/cae5ecc0f4b35d884de80ac298ebdb186c58f83a.jpg,11,813
7重效应,1001.8万,1001.8万次播放,4004,7.2,345人评,2021年9月13日开播,"已完结, 全7集",http://i0.hdslb.com/bfs/bangumi/image/a7df4b5b38a93babb74fa40736a1c64ba1aee724.png,5,132
好家伙,999.7万,999.7万次播放,11.7万,9.3,913人评,2016年9月26日开播,"已完结, 全45集",http://i0.hdslb.com/bfs/bangumi/image/d31aea8e38fe2488e24ab054b103850d3c404190.jpg,5,477
网球王子,996.7万,996.7万次播放,42.2万,9.0,824人评,2008年7月25日开播,"已完结, 全22集",http://i0.hdslb.com/bfs/bangumi/a0a49f5751377bea4f0587f680a68d869a77d54c.jpg,1,315
案发现场,983.3万,983.2万次播放,36.6万,9.8,1076人评,2004年1月1日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/8f898497011d017ec0e013f1d9b3b3611fbb25d8.jpg,1,298
方谬神探,979.1万,979.1万次播放,27.9万,9.7,994人评,2002年3月27日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/e12b69607a8cf61dcf8f379a528bea1ca49f4de9.jpg,2,296
掟上今日子的备忘录,972.3万,972.3万次播放,6.3万,9.8,3677人评,2015年10月10日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/994a5a8ec73fffb73184edaee30632b448c3eaaf.png,8,974
乡村爱情 第1季,961.8万,961.8万次播放,17.4万,9.8,1515人评,2019年1月26日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/image/9566de8ac2511b7868769c853fe9ca8aeaeecf82.jpg,,557
母仪天下,951.5万,951.5万次播放,22.4万,9.3,211人评,2008年11月18日开播,"已完结, 全33集",http://i0.hdslb.com/bfs/bangumi/0fecd8cc62a24d457355f0f5add6bbfe2a2fbd83.jpg,2,68
我的事说来话长,946.9万,946.8万次播放,7.2万,9.8,4608人评,2019年10月12日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/a1ea0b92f78801946289e596e0ff67bad146d626.png,19,1197
Doctor X 第四季,944.1万,944.1万次播放,16万,9.7,1338人评,2016年10月13日开播,"已完结, 全11集",http://i0.hdslb.com/bfs/bangumi/bcaf3de5f37b894ade32d247167b4a5a61381684.jpg,,259
终结一吻,941.3万,941.3万次播放,25.4万,9.6,3230人评,2018年1月7日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/79385f9b022b1e514281208b83177e70f60f0299.jpg,21,1026
花样男子,918.5万,918.5万次播放,18.8万,9.8,2203人评,2005年10月21日开播,"已完结, 全9集",http://i0.hdslb.com/bfs/bangumi/image/047403bd68d505c5e072f5e8990081db773f3b06.png,5,815
说的就是你 第二季,880.1万,880.1万次播放,14.1万,9.8,1700人评,2015年8月14日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/d6990f1763027277d8ac042edb887f912a6a9fe7.jpg,,426
四重奏,870.2万,870.2万次播放,6.6万,9.8,2932人评,2017年1月17日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/a0b721176dae939bd38948aa88cb51ed8f9a521a.png,6,679
案发现场2,852.5万,852.5万次播放,24.8万,9.7,698人评,2006年1月1日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/2066c6bbbaa41752339831f0a4fc6bcfaae3428f.jpg,,171
Doctor X 第一季,830.2万,830.2万次播放,22.6万,9.7,1980人评,2012年10月18日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/image/8469f855f7334908ee7035469d56c18b5fd68662.jpg,4,390
真实的人类 第一季,811.8万,811.8万次播放,8.9万,9.3,835人评,2015年6月14日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/cb90524fafbac7ce8ca10ce0a2d08e5c06a74533.jpg,5,256
99.9：刑事专业律师 第一季,803.4万,803.4万次播放,9.6万,9.6,3382人评,2016年4月17日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/d06f8545d866ca521065e5ef42cc3622c59089a4.png,10,837
低头不见抬头见,794.2万,794.2万次播放,21.2万,9.7,414人评,2007年11月9日开播,"已完结, 全365集",http://i0.hdslb.com/bfs/bangumi/b25912362bdb2d458505913afd469b6505788d2f.jpg,4,152
加油，网球王子,786.7万,786.7万次播放,16.3万,9.0,303人评,2009年8月28日开播,"已完结, 全24集",http://i0.hdslb.com/bfs/bangumi/f8df8c86b0f96a19ac4304e10234b5cc4056e417.jpg,,89
清官巧断家务事,779.4万,779.4万次播放,9.1万,9.5,869人评,2008年1月1日开播,"已完结, 全60集",http://i0.hdslb.com/bfs/bangumi/c74159db660aae20f5d271236a1fd60fc1f10810.jpg,1,261
继母与女儿的蓝调,778.1万,778.1万次播放,8.5万,9.8,2203人评,2018年7月10日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/12c791252d68219c9a4b795fa1a2e28a02ab5007.jpg,9,703
决战南京,767.5万,767.5万次播放,7633,,,2010开播,"已完结, 全35集",http://i0.hdslb.com/bfs/bangumi/69bf60f469b61ca1f6a89d4ae2d29e17defe53ec.jpg,,10
九号秘事 第七季 ,767.4万,767.4万次播放,4.4万,9.7,1004人评,2022年4月21日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/6de9b3245acf8e2d616556ad149a285252fd65dc.png,4,152
绝味之路,763.7万,763.7万次播放,6万,9.3,1959人评,2020年1月24日开播,"已完结, 全12集",http://i0.hdslb.com/bfs/bangumi/image/0c11f94fe5bf3735926ec3cc40366e9ec3f7539a.jpg,11,555
你是我的眼,757.4万,757.4万次播放,16.9万,8.7,565人评,2015年7月7日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/89a1d6b874e621996511f1d75f645f43c4109276.jpg,5,212
